function	Agabi_varbisH97_2	Acain1	Aciri1_iso	Acrchr1	Amore1	Armcep1	Armosto1	Artbe1	Arxad1	Ascim1	Ascsa1	Aspacu1	Aspbom1	Aspca3	Aspcam1	Aspcl1	Aspeuc1	Asphet1	Aspnov1	Aspoch1	Aspor1	Aspscl1	Aspste1	Aspte1	Aspuda1	Bauco1	Bjead1_1	Blade1	Botbo1	Botdo1_1	Cadsp1	Canalb1	Canca1	Capep1	Capse1	Catan2	Cenge3	Cersu1	Clafu1	Clalu1_2	Clasph1	CocheC4_1	CocheC5_3	Cocim1	Cocsa1	Coere1	Colch1	Colfi1	Colgr1	Color1	Colorb1	Colsi1	Colto1	Corca1	Cryne_JEC21_1	DimcrSC1	Dotse1	EndpusZ1	Erynec1	Eutla1	Fibra1	Fomme1	Fonmo1	Fonnu1	Fusfu1	Fusgr1	Galma1	Gansp1	Glalo1	Glost2	Grocl1	Hanpo2	Hanva1_1	Hebcy2	Hetan2	Hisca1	HypCI4A_1	HypEC38_3	Hyspu1_1	Kazaf1	Kocim1	Kurca1	Linpe1	Lipst1_1	Malgl1	Malsy1_1	Marbr1	Meimi1	Metbi1	Metbi_SCcomb	Micca1	Micld1	Mixos1	Monha1	Mycfi2	Mycgr3	Nakdel1	Neodi1	Neofi1	Neoirr1	Neopa1	Neucr2	Oidma1	Ophnu1	Parbr1	Penant1	Pench1	Pencop1	Pendig1	Penfla1	Pengri1	Penita1	Pennal1	Penox1	Penpol1	Pensol1	Penste1	Pensub1	Phaal1	Phaca1	Phisc1	Phlcen1	Phlrad1	Pirfi3	PleosPC15_2	Pneji1	Pocchl1	Podan3	PosplRSB12_1	Prola1	Psehu1	Pseudest1	Psiser1	Pucst1	Pucst_PST78_1	Punst1	Pycci1	Pyrco1	Pyrtt1	Rhihy1	Rhiir2_1	RhiirA4	RhiirA5	Rhiso1	Rhoto_IFO0559_1	Rhyru1_1	Rozal_SC1	Sacce1	Schoc1	Schpo1	Sclsc1	Sepmu1	Seppo1	SerlaS7_9_2	Settu3	Spapa3	Spipu1	Spore1	Spoth2	Suilu4	Talma1_2	Tapde1_1	Terbo2	Thasp1	Thite2	Torde1	Trave1	Treen1	Treme1	Trias2479	Triat2	Trire2	TriviGv29_8_2	Triver1	Tubma1	Tubme1v2	Uncre1	Ustvir1	Venpi1	Veral1	Verda1	Zygro1	Zymar1	Aspfu1-cluster	Aspni7-cluster	Blugr2-cluster	Lodelo1-cluster	Rhoto_IFO0880_2-cluster	Tubae1-cluster	YarliYB420-cluster
EC:3.4.24.61	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.4.24.64	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	4	2	3	3	3	2	2	2	2	4	2	2	2	2	2	3	3	2	3	3	3	3	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	4	2	2	2	2	2	2	2	2	2	3	2	2	2	2	4	3	2	3	2	2	2	3	2	2	2	2	3	2	3	2	3	2	3	3	2	3	2	2	2	4	3	2	2	2	3	3	2	3	2	3	3	2	4	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	3	2	2	2	3	2	3	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	3	3	2	3	3
EC:3.4.24.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.4.24.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.4.24.70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.4.24.71	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	0	3	1	2	1	2	2	1	1	2	2	2	4	2	0	1	1	1	3	1	2	1	0	0	2	2	1	2	1	5	2	3	3	4	4	5	2	2	2	1	2	1	1	2	2	1	1	3	2	2	2	3	1	2	1	1	2	2	2	2	3	1	1	2	0	1	2	3	2	2	2	1	1	1	2	2	2	1	1	1	2	2	0	3	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	3	2	1	0	2	2	1	2	0	2	1	1	3	2	1	2	7	2	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	3	2	1	2	2	0	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	0	2	2	2	1	1	2	1	0	1	2	1	0
EC:3.4.25.1	23	26	25	14	24	14	14	22	23	23	21	20	14	26	22	23	21	23	21	22	24	21	21	23	13	22	29	24	27	19	23	14	20	14	13	15	24	23	20	18	14	23	19	23	24	26	14	16	24	14	14	14	12	23	27	14	23	14	12	23	23	27	13	14	24	24	25	27	24	23	23	20	19	26	26	22	23	24	24	22	14	14	34	25	23	23	23	27	19	19	23	14	24	22	24	23	14	15	23	22	23	24	25	14	17	13	22	11	14	13	14	14	14	23	11	12	14	14	23	27	23	15	15	28	28	20	14	14	26	14	24	15	17	21	16	27	26	23	22	24	16	29	29	29	30	21	19	22	24	26	23	23	24	26	14	21	28	27	22	15	27	17	24	14	24	21	27	14	26	15	22	22	23	22	25	15	22	11	23	21	22	20	21	23	23	14	18	26	14	14
EC:3.5.1.1	1	2	2	2	1	0	0	2	1	2	3	4	2	2	3	3	1	1	3	0	3	2	3	3	2	1	1	4	1	2	5	1	0	1	1	0	1	1	3	2	2	4	4	2	4	0	2	6	3	3	3	4	4	4	0	1	2	1	0	5	1	1	3	3	3	4	1	1	2	1	4	1	1	1	1	2	3	3	2	1	0	1	2	0	0	0	2	0	2	2	2	0	1	2	2	3	3	4	3	0	3	1	3	2	1	2	3	0	2	1	1	3	2	1	2	4	3	1	4	1	3	0	0	0	1	0	2	2	1	0	1	1	0	0	0	1	1	3	4	1	0	1	1	1	3	4	0	10	1	4	2	2	2	1	3	2	1	1	2	0	1	1	1	0	2	2	1	0	1	0	2	1	1	2	2	1	2	0	2	3	3	1	1	3	3	0	2	2	1	0
EC:3.5.1.10	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	2	1	2	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	2	0	1	0	0	0	0	0	1	0	0	2	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0
EC:3.5.1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
EC:3.5.1.16	0	0	1	2	1	0	0	2	1	1	1	1	2	1	3	3	1	1	2	1	3	0	3	2	2	0	0	1	0	1	3	0	0	3	2	0	1	0	1	1	2	2	2	0	2	0	4	1	4	3	3	4	3	5	0	1	1	1	0	3	1	0	2	3	2	2	0	0	1	1	1	3	0	0	0	1	2	3	0	0	0	1	0	1	0	0	1	0	0	0	2	0	0	1	1	1	0	3	3	1	1	1	0	1	1	1	3	2	2	2	2	2	2	1	2	4	2	2	2	0	4	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	3	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	2	2	2	2	2	2	1	1	1	1	1	0	1	3	1	0	1	1	2	2
EC:3.5.1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.5.1.19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	0	1	1	2	1	1	2	2	1	2	0	1	1	1	1	1	1	1	2	1	0	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	2	2	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	2	0	1	0	1	1	1	1	0	1	1	1	2	1	0	1	2	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	2	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	2	1	1	1	1	1	1
EC:3.5.1.2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.5.1.23	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	3	5	0	2	2	3	2	0	0	2	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	2	0	2	1	1	2	2	1	0	2	2	1	1	0	0	0	1	2	0	1	0	4	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	1	0
EC:3.5.1.25	1	0	2	1	1	1	1	1	1	0	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	0	2	2	0	2	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	2	1	1	1	1	2	2	1	0	0	1	2	1	1	1	2	0	2	1	3	0	0	0	1	0	1	0	1	0	0	1	2	0	0	0	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	2	2	1	1	1	1	0	2	0	0	0	0	2	1	1	1	2	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	2	1	1	0	0	1	1	0	1	0	0	1
EC:3.5.1.26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.5.1.28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.5.1.3	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	0	0	0	0	3	1	0	2	2	3	2	0	0	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	2	1	2	1	1	2	0	2	2	1	2	0	0	0	0	1	0	0	0	3	1	0	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0
EC:3.5.1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC:3.5.1.4	1	3	5	8	7	8	8	5	4	0	7	9	21	11	6	7	10	6	9	3	12	12	10	10	13	6	4	6	2	9	18	3	6	41	27	2	7	3	10	4	20	7	5	9	6	0	13	14	9	19	17	30	20	9	2	1	9	8	0	4	4	2	29	31	13	7	2	4	9	9	5	6	1	1	0	7	5	6	10	0	9	14	4	5	1	0	6	2	3	1	5	3	1	3	8	9	0	25	9	2	7	2	9	13	6	15	9	20	8	20	18	16	19	6	25	24	21	22	2	4	16	10	12	0	1	0	31	12	4	3	4	5	10	0	2	0	4	4	7	0	3	0	0	5	8	8	0	1	1	2	6	8	8	5	15	2	0	4	0	13	8	2	2	6	2	4	4	12	0	7	6	5	11	5	1	5	7	7	11	4	4	1	7	8	11	0	5	8	4	6
EC:3.5.1.41	3	0	0	2	0	7	8	0	1	3	0	1	2	2	1	1	2	1	1	1	0	2	1	0	2	0	0	0	6	1	1	1	2	1	0	12	0	0	0	1	1	0	1	0	0	0	6	11	2	6	7	10	8	1	1	2	0	1	1	0	0	2	1	1	3	0	5	0	0	0	1	1	1	7	0	0	1	1	1	1	2	1	0	0	0	0	1	1	1	1	0	4	1	2	0	1	2	4	1	2	0	1	0	1	0	2	1	1	2	2	2	1	2	1	2	2	1	1	0	0	1	1	2	10	4	0	2	5	1	0	1	1	11	4	19	1	0	0	2	3	8	8	7	9	0	1	2	2	0	0	0	0	0	0	4	2	1	0	2	2	0	0	0	11	1	1	0	4	0	3	0	1	1	0	3	7	0	1	0	2	2	1	1	1	1	3	0	2	7	1
EC:3.5.1.48	6	4	3	0	4	0	0	2	5	3	3	3	0	3	3	3	3	3	3	3	2	3	3	3	0	3	8	3	6	3	3	0	4	0	0	0	3	7	2	4	0	3	2	3	3	5	0	2	3	0	0	0	0	2	7	1	3	0	0	3	5	7	0	0	3	3	7	7	3	3	2	4	4	7	6	2	3	3	3	5	0	0	8	5	3	3	3	5	5	3	3	0	4	3	3	2	0	0	3	0	4	3	4	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	3	8	3	0	0	5	6	6	0	0	6	0	6	0	0	1	0	6	4	2	3	4	0	7	7	6	6	3	2	5	3	3	3	3	3	8	0	6	7	5	3	0	3	4	4	0	3	5	7	0	5	0	3	3	3	2	2	0	3	0	3	1	3	5	3	2	3	0	1	4	0	0
EC:3.5.1.49	2	1	1	0	1	1	1	2	0	0	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	2	0	1	3	1	0	1	2	0	1	2	2	0	1	1	1	2	1	0	1	1	1	2	2	2	0	1	0	0	2	1	0	1	1	1	1	1	1	1	2	2	2	1	0	1	0	1	1	2	2	1	1	0	0	1	0	3	0	0	1	0	0	0	2	0	0	1	2	1	0	1	2	0	1	2	2	0	0	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	0	2	1	2	0	0	0	2	0	0	2	1	1	1	0	0	0	0	1	1	0	0	0	0	1	2	2	1	2	1	0	0	0	0	2	2	0	0	0	1	0	2	0	0	1	2	2	2	2	1	1	2	0	1	1	1	0	1	2	1	0	1	1	1	0
EC:3.5.1.5	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	2	2	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	2	0	1	1	1	1	0	0	1	2	1	1	1	1	0	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	2	2	2	2	1	2	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0
EC:3.5.1.52	0	0	1	1	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	3	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1
EC:3.5.1.53	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
EC:3.5.1.6	0	0	0	0	3	0	0	1	1	0	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	1	0	1	0	1	2	1	1	1	2	0	2	0	1	2	1	3	3	1	3	0	0	0	2	0	0	0	0	3	0	0	2	1	0	2	0	0	1	1	2	1	0	0	3	1	2	2	0	0	0	0	2	4	3	0	0	1	0	0	0	0	2	1	2	2	1	1	0	0	3	1	1	1	2	1	3	0	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	4	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	2	0	0	0	0	0	0	3	0	0	0	0	1	2	2	0	1	2	0	1	0	0	3	0	0	0	0	2	0	0	1	1	2	1	1	1	0	0	1	0	4	1	1	2	1	2	2	0	1	0	0	1
EC:3.5.1.9	0	0	0	1	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	3	1	0	1	0	0	1	0	0	0	0	0	2	0	0	2	2	2	2	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	1	2	1	0	1	2	1	1	0	1	0	2	3	1	1	0	2	1	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	2
EC:3.5.2.2	0	1	1	0	3	0	1	0	0	0	2	0	0	2	1	1	2	2	0	0	0	2	0	2	0	1	0	0	0	1	2	0	0	3	5	0	0	0	1	1	1	2	2	0	1	0	0	1	1	1	1	1	1	1	2	0	1	0	0	1	0	0	4	4	1	0	0	0	3	0	1	2	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	2	0	1	1	1	0	0	0	1	1	0	2	3	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	2	2	1	2	0	0	0	0	2	1	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	2	0	1	1	0	0
EC:3.5.2.3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EC:3.5.2.5	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	0	1	0	1	1	1	1	0	1	1	2	3	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
